DateAdded	Title	DOI	Year	Journal/Publisher	Abstract	Keywords	URL	Issue	Reviewers	PRs
2020-03-20	Asymptomatic carrier state, acute respiratory disease, and pneumonia due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2): Facts and myths	https://dx.doi.org/10.1016/j.jmii.2020.02.012	2020	Journal of Microbiology, Immunology & Infection	Since the emergence of coronavirus disease 2019 (COVID-19) (formerly known as the 2019 novel coronavirus [2019-nCoV]) in Wuhan, China in December 2019, which is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), more than 75,000 cases have been reported in 32 countries/regions, resulting in more than 2000 deaths worldwide. Despite the fact that most COVID-19 cases and mortalities were reported in China, the WHO has declared this outbreak as the sixth public health emergency of international concern. The COVID-19 can present as an asymptomatic carrier state, acute respiratory disease, and pneumonia. Adults represent the population with the highest infection rate; however, neonates, children, and elderly patients can also be infected by SARS-CoV-2. In addition, nosocomial infection of hospitalized patients and healthcare workers, and viral transmission from asymptomatic carriers are possible. The most common finding on chest imaging among patients with pneumonia was ground-glass opacity with bilateral involvement. Severe cases are more likely to be older patients with underlying comorbidities compared to mild cases. Indeed, age and disease severity may be correlated with the outcomes of COVID-19. To date, effective treatment is lacking; however, clinical trials investigating the efficacy of several agents, including remdesivir and chloroquine, are underway in China. Currently, effective infection control intervention is the only way to prevent the spread of SARS-CoV-2.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32173241; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32173241&id=10.1016%2Fj.jmii.2020.02.012&issn=1684-1182&isbn=&volume=&issue=&spage=&pages=&date=2020&title=Journal+of+Microbiology%2C+Immunology+%26+Infection&atitle=Asymptomatic+carrier+state%2C+acute+respiratory+disease%2C+and+pneumonia+due+to+severe+acute+respiratory+syndrome+coronavirus+2+%28SARS-CoV-2%29%3A+Facts+and+myths.&aulast=Lai&pid=%3Cauthor%3ELai+CC%2CLiu+YH%2CWang+CY%2CWang+YH%2CHsueh+SC%2CYen+MY%2CKo+WC%2CHsueh+PR%3C%2Fauthor%3E&%3CAN%3E32173241%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Comparative therapeutic efficacy of remdesivir and combination lopinavir, ritonavir, and interferon beta against MERS-CoV	https://dx.doi.org/10.1038/s41467-019-13940-6	2020	Nature Communications	Middle East respiratory syndrome coronavirus (MERS-CoV) is the causative agent of a severe respiratory disease associated with more than 2468 human infections and over 851 deaths in 27 countries since 2012. There are no approved treatments for MERS-CoV infection although a combination of lopinavir, ritonavir and interferon beta (LPV/RTV-IFNb) is currently being evaluated in humans in the Kingdom of Saudi Arabia. Here, we show that remdesivir (RDV) and IFNb have superior antiviral activity to LPV and RTV in vitro. In mice, both prophylactic and therapeutic RDV improve pulmonary function and reduce lung viral loads and severe lung pathology. In contrast, prophylactic LPV/RTV-IFNb slightly reduces viral loads without impacting other disease parameters. Therapeutic LPV/RTV-IFNb improves pulmonary function but does not reduce virus replication or severe lung pathology. Thus, we provide in vivo evidence of the potential for RDV to treat MERS-CoV infections.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=prem&AN=31924756; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:31924756&id=10.1038%2Fs41467-019-13940-6&issn=2041-1723&isbn=&volume=11&issue=1&spage=222&pages=222&date=2020&title=Nature+communications+&atitle=Comparative+therapeutic+efficacy+of+remdesivir+and+combination+lopinavir%2C+ritonavir%2C+and+interferon+beta+against+MERS-CoV.&aulast=Sheahan&pid=%3Cauthor%3ESheahan+TP%2CSims+AC%2CLeist+SR%2CSchafer+A%2CWon+J%2CBrown+AJ%2CMontgomery+SA%2CHogg+A%2CBabusis+D%2CClarke+MO%2CSpahn+JE%2CBauer+L%2CSellers+S%2CPorter+D%2CFeng+JY%2CCihlar+T%2CJordan+R%2CDenison+MR%2CBaric+RS%3C%2Fauthor%3E&%3CAN%3E31924756%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Compounds with therapeutic potential against novel respiratory 2019 coronavirus	https://dx.doi.org/10.1128/AAC.00399-20	2020	Antimicrobial Agents & Chemotherapy	Currently, the expansion of the novel human respiratory coronavirus (known as: SARS-CoV-2, COVID-2019, or 2019-nCoV) has stressed the need for therapeutic alternatives to alleviate and stop this new epidemic. The previous epidemics of high-morbidity human coronaviruses, such as the acute respiratory syndrome coronavirus (SARS-CoV) in 2003, and the Middle East respiratory syndrome corona virus (MERS-CoV) in 2012, prompted the characterization of compounds that could be potentially active against the currently emerging novel coronavirus SARS-CoV-2. The most promising compound is remdesivir (GS-5734), a nucleotide analog prodrug currently in clinical trials for treating Ebola virus infections. Remdesivir inhibited the replication of SARS-CoV and MERS-CoV in tissue cultures, and it displayed efficacy in non-human animal models. In addition, a combination of the human immunodeficiency virus type 1 (HIV-1) protease inhibitors, lopinavir/ritonavir, and interferon beta (LPV/RTV-INFb) were shown to be effective in patients infected with SARS-CoV. LPV/RTV-INFb also improved clinical parameters in marmosets and mice infected with MERS-CoV. Remarkably, the therapeutic efficacy of remdesivir appeared to be superior to that of LPV/RTV-INFb against MERS-CoV in a transgenic humanized mice model. The relatively high mortality rates associated with these three novel human coronavirus infections, SARS-CoV, MERS-CoV, and SARS-CoV-2, has suggested that pro-inflammatory responses might play a role in the pathogenesis. It remains unknown whether the generated inflammatory state should be targeted. Therapeutics that target the coronavirus alone might not be able to reverse highly pathogenic infections. This minireview aimed to provide a summary of therapeutic compounds that showed potential in fighting SARS-CoV-2 infections.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32152082; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32152082&id=10.1128%2FAAC.00399-20&issn=0066-4804&isbn=&volume=&issue=&spage=&pages=&date=2020&title=Antimicrobial+Agents+%26+Chemotherapy&atitle=Compounds+with+therapeutic+potential+against+novel+respiratory+2019+coronavirus.&aulast=Martinez&pid=%3Cauthor%3EMartinez+MA%3C%2Fauthor%3E&%3CAN%3E32152082%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	COVID-19: An Update on the Epidemiological, Clinical, Preventive and Therapeutic Evidence and Guidelines of Integrative Chinese-Western Medicine for the Management of 2019 Novel Coronavirus Disease	https://dx.doi.org/10.1142/S0192415X20500378	2020	American Journal of Chinese Medicine	As of 22 February 2020, more than 77662 cases of confirmed COVID-19 have been documented globally with over 2360 deaths. Common presentations of confirmed cases include fever, fatigue, dry cough, upper airway congestion, sputum production, shortness of breath, myalgia/arthralgia with lymphopenia, prolonged prothrombin time, elevated C-reactive protein, and elevated lactate dehydrogenase. The reported severe/critical case ratio is approximately 7-10% and median time to intensive care admission is 9.5-10.5 days with mortality of around 1-2% varied geographically. Similar to outbreaks of other newly identified virus, there is no proven regimen from conventional medicine and most reports managed the patients with lopinavir/ritonavir, ribavirin, beta-interferon, glucocorticoid and supportive treatment with remdesivir undergoing clinical trial. In China, Chinese medicine is proposed as a treatment option by national and provincial guidelines with substantial utilization. We reviewed the latest national and provincial clinical guidelines, retrospective cohort studies, and case series regarding the treatment of COVID-19 by add-on Chinese medicine. We have also reviewed the clinical evidence generated from SARS and H1N1 management with hypothesized mechanisms and latest in silico findings to identify candidate Chinese medicines for the consideration of possible trials and management. Given the paucity of strongly evidence-based regimens, the available data suggest that Chinese medicine could be considered as an adjunctive therapeutic option in the management of COVID-19.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32164424; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32164424&id=10.1142%2FS0192415X20500378&issn=0192-415X&isbn=&volume=&issue=&spage=1&pages=1-26&date=2020&title=American+Journal+of+Chinese+Medicine&atitle=COVID-19%3A+An+Update+on+the+Epidemiological%2C+Clinical%2C+Preventive+and+Therapeutic+Evidence+and+Guidelines+of+Integrative+Chinese-Western+Medicine+for+the+Management+of+2019+Novel+Coronavirus+Disease.&aulast=Chan&pid=%3Cauthor%3EChan+KW%2CWong+VT%2CTang+SCW%3C%2Fauthor%3E&%3CAN%3E32164424%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Discovering drugs to treat coronavirus disease 2019 (COVID-19)	https://dx.doi.org/10.5582/ddt.2020.01012	2020	Drug Discoveries & Therapeutics	The SARS-CoV-2 virus emerged in December 2019 and then spread rapidly worldwide, particularly to China, Japan, and South Korea. Scientists are endeavoring to find antivirals specific to the virus. Several drugs such as chloroquine, arbidol, remdesivir, and favipiravir are currently undergoing clinical studies to test their efficacy and safety in the treatment of coronavirus disease 2019 (COVID-19) in China; some promising results have been achieved thus far. This article summarizes agents with potential efficacy against SARS-CoV-2.	Alanine/aa [Analogs & Derivatives]; Alanine/pd [Pharmacology]; Amides/pd [Pharmacology]; Antiviral Agents/ch [Chemistry]; *Antiviral Agents/pd [Pharmacology]; Betacoronavirus/de [Drug Effects]; Betacoronavirus/ph [Physiology]; *Betacoronavirus; Chloroquine/pd [Pharmacology]; Clinical Studies as Topic; *Coronavirus Infections/dt [Drug Therapy]; *Coronavirus Infections/vi [Virology]; *Drug Discovery; Humans; Indoles/pd [Pharmacology]; Pyrazines/pd [Pharmacology]; Ribonucleotides/pd [Pharmacology]; Virus Replication/de [Drug Effects]; 0 (Amides); 0 (Antiviral Agents); 0 (Indoles); 0 (Pyrazines); 0 (Ribonucleotides); 3QKI37EEHE (remdesivir); 886U3H6UFF (Chloroquine); 93M09WW4RU (arbidol); EW5GL2X7E0 (favipiravir); OF5P57N2ZX (Alanine); txid2697049 (severe acute respiratory syndrome coronavirus 2)	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=mesx&AN=32147628; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32147628&id=10.5582%2Fddt.2020.01012&issn=1881-7831&isbn=&volume=14&issue=1&spage=58&pages=58-60&date=2020&title=Drug+Discoveries+%26+Therapeutics&atitle=Discovering+drugs+to+treat+coronavirus+disease+2019+%28COVID-19%29.&aulast=Dong&pid=%3Cauthor%3EDong+L%2CHu+S%2CGao+J%3C%2Fauthor%3E&%3CAN%3E32147628%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Drug treatment options for the 2019-new coronavirus (2019-nCoV)	https://dx.doi.org/10.5582/bst.2020.01020	2020	Bioscience Trends	As of January 22, 2020, a total of 571 cases of the 2019-new coronavirus (2019-nCoV) have been reported in 25 provinces (districts and cities) in China. At present, there is no vaccine or antiviral treatment for human and animal coronavirus, so that identifying the drug treatment options as soon as possible is critical for the response to the 2019-nCoV outbreak. Three general methods, which include existing broad-spectrum antiviral drugs using standard assays, screening of a chemical library containing many existing compounds or databases, and the redevelopment of new specific drugs based on the genome and biophysical understanding of individual coronaviruses, are used to discover the potential antiviral treatment of human pathogen coronavirus. Lopinavir /Ritonavir, Nucleoside analogues, Neuraminidase inhibitors, Remdesivir, peptide (EK1), abidol, RNA synthesis inhibitors (such as TDF, 3TC), anti-inflammatory drugs (such as hormones and other molecules), Chinese traditional medicine, such ShuFengJieDu Capsules and Lianhuaqingwen Capsule, could be the drug treatment options for 2019-nCoV. However, the efficacy and safety of these drugs for 2019- nCoV still need to be further confirmed by clinical experiments.	Alanine/aa [Analogs & Derivatives]; Alanine/tu [Therapeutic Use]; *Antiviral Agents/tu [Therapeutic Use]; *Betacoronavirus; *Coronavirus Infections/dt [Drug Therapy]; Drug Combinations; Drug Discovery; Humans; Lopinavir/tu [Therapeutic Use]; Neuraminidase/ai [Antagonists & Inhibitors]; Nucleosides/tu [Therapeutic Use]; *Pneumonia, Viral/dt [Drug Therapy]; Ribonucleotides/tu [Therapeutic Use]; Ritonavir/tu [Therapeutic Use]; 0 (Antiviral Agents); 0 (covid-19); 0 (Drug Combinations); 0 (Nucleosides); 0 (Ribonucleotides); 0 (lopinavir-ritonavir drug combination); 2494G1JF75 (Lopinavir); 3QKI37EEHE (remdesivir); EC 3-2-1-18 (Neuraminidase); O3J8G9O825 (Ritonavir); OF5P57N2ZX (Alanine); txid2697049 (severe acute respiratory syndrome coronavirus 2)	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=mesx&AN=31996494; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:31996494&id=10.5582%2Fbst.2020.01020&issn=1881-7815&isbn=&volume=14&issue=1&spage=69&pages=69-71&date=2020&title=Bioscience+Trends&atitle=Drug+treatment+options+for+the+2019-new+coronavirus+%282019-nCoV%29.&aulast=Lu&pid=%3Cauthor%3ELu+H%3C%2Fauthor%3E&%3CAN%3E31996494%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Evidence for RNA editing in the transcriptome of 2019 Novel Coronavirus	10.1101/2020.03.02.973255	2020	bioRxiv	The 2019-nCoV outbreak has become a global health risk. Editing by host deaminases is an innate restriction process to counter viruses, and it is not yet known whether it operates against coronaviruses. Here we analyze RNA sequences from bronchoalveolar lavage fluids derived from two Wuhan patients. We identify nucleotide changes that may be signatures of RNA editing: Adenosine-to-Inosine changes from ADAR deaminases and Cytosine-to-Uracil changes from APOBEC ones. A mutational analysis of genomes from different strains of human-hosted Coronaviridae reveals patterns similar to the RNA editing pattern observed in the 2019-nCoV transcriptomes. Our results suggest that both APOBECs and ADARs are involved in Coronavirus genome editing, a process that may shape the fate of both virus and patient.	NA	http://biorxiv.org/content/early/2020/03/03/2020.03.02.973255.abstract			
2020-03-20	Expanded Access Remdesivir (RDV; GS-5734™)	NA	2020	NA	NA	Coronavirus Disease 2019	https://ClinicalTrials.gov/show/NCT04302766			
2020-03-20	Gilead and Moderna lead on coronavirus treatments	10.1021/cen-09809-buscon3	2020	C&EN Global Enterprise	wo US biotech firms have positioned themselves as front-runners fighting the novel coronavirus, called SARS-CoV-2. On Feb. 25, the US National Institutes of Health (NIH) said it had begun a Phase II clinical trial of remdesivir, an experimental small-molecule drug made by Gilead Sciences, for treatment of those infected with SARS-CoV-2. On the same day, Moderna said it had shipped its experimental coronavirus vaccine to the NIH, which will conduct a Phase I trial to assess its safety. The entire process—from vaccine design, to manufacturing, to shipment—took only 7 weeks. The news came just as the US Centers for Disease Control and Prevention warned that US communities should brace for “disruption to everyday life.” Gilead was able to move quickly because it had previously developed remdesivir to treat the Ebola virus. The firm is now launching two of its own Phase III clinical trials of remdesivir, in addition to the [truncated]	NA	https://doi.org/10.1021/cen-09809-buscon3			
2020-03-20	Host AAA+ ATPase TER94 Plays Critical Roles in Building the Baculovirus Viral Replication Factory and Virion Morphogenesis	https://dx.doi.org/10.1128/JVI.01674-19	2020	Journal of Virology	TER94 is a multifunctional AAA+ ATPase crucial for diverse cellular processes, especially protein quality control and chromatin dynamics in eukaryotic organisms. Many viruses, including coronavirus, herpesvirus, and retrovirus, coopt host cellular TER94 for optimal viral invasion and replication. Previous proteomics analysis identified the association of TER94 with the budded virions (BVs) of baculovirus, an enveloped insect large DNA virus. Here, the role of TER94 in the prototypic baculovirus Autographa californica multiple nucleopolyhedrovirus (AcMNPV) life cycle was investigated. In virus-infected cells, TER94 accumulated in virogenic stroma (VS) at the early stage of infection and subsequently partially rearranged in the ring zone region. In the virions, TER94 was associated with the nucleocapsids of both BV and occlusion-derived virus (ODV). Inhibition of TER94 ATPase activity significantly reduced viral DNA replication and BV production. Electron/immunoelectron microscopy revealed that inhibition of TER94 resulted in the trapping of nucleocapsids within cytoplasmic vacuoles at the nuclear periphery for BV formation and blockage of ODV envelopment at a premature stage within infected nuclei, which appeared highly consistent with its pivotal function in membrane biogenesis. Further analyses showed that TER94 was recruited to the VS or subnuclear structures through interaction with viral early proteins LEF3 and helicase, whereas inhibition of TER94 activity blocked the proper localization of replication-related viral proteins and morphogenesis of VS, providing an explanation for its role in viral DNA replication. Taken together, these data indicated the crucial functions of TER94 at multiple steps of the baculovirus life cycle, including genome replication, BV formation, and ODV morphogenesis. <b IMPORTANCE</b  TER94 constitutes an important AAA+ ATPase that associates with diverse cellular processes, including protein quality control, membrane fusion of the Golgi apparatus and endoplasmic reticulum network, nuclear envelope reformation, and DNA replication. To date, little is known regarding the role(s) of TER94 in the baculovirus life cycle. In this study, TER94 was found to play a crucial role in multiple steps of baculovirus infection, including viral DNA replication and BV and ODV formation. Further evidence showed that the membrane fission/fusion function of TER94 is likely to be exploited by baculovirus for virion morphogenesis. Moreover, TER94 could interact with the viral early proteins LEF3 and helicase to transport and further recruit viral replication-related proteins to establish viral replication factories. This study highlights the critical roles of TER94 as an energy-supplying chaperon in the baculovirus life cycle and enriches our knowledge regarding the biological function of this important host factor.	*Adenosine Triphosphatases/me [Metabolism]; Animals; Cell Nucleus/vi [Virology]; Cytoplasm/vi [Virology]; DNA Helicases/me [Metabolism]; DNA, Viral/bi [Biosynthesis]; DNA-Binding Proteins/me [Metabolism]; Host-Pathogen Interactions; *Nucleocapsid/me [Metabolism]; *Nucleopolyhedroviruses/ph [Physiology]; Sf9 Cells/vi [Virology]; Vacuoles/vi [Virology]; Viral Proteins/me [Metabolism]; Virion; *Virus Replication; 0 (DNA, Viral); 0 (DNA-Binding Proteins); 0 (Viral Proteins); 0 (late expression factor 3, baculovirus); EC 3-6-1 (Adenosine Triphosphatases); EC 3-6-4 (DNA Helicases)	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=mesx&AN=31896597; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:31896597&id=10.1128%2FJVI.01674-19&issn=0022-538X&isbn=&volume=94&issue=6&spage=&pages=&date=2020&title=Journal+of+Virology&atitle=Host+AAA%2B+ATPase+TER94+Plays+Critical+Roles+in+Building+the+Baculovirus+Viral+Replication+Factory+and+Virion+Morphogenesis.&aulast=Li&pid=%3Cauthor%3ELi+Y%2CHu+L%2CChen+T%2CChang+M%2CDeng+F%2CHu+Z%2CWang+H%2CWang+M%3C%2Fauthor%3E&%3CAN%3E31896597%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	Identification of 6'-beta-fluoro-homoaristeromycin as a potent inhibitor of chikungunya virus replication	https://dx.doi.org/10.1016/j.ejmech.2019.111956	2020	European Journal of Medicinal Chemistry	We have reported on aristeromycin (1) and 6'-fluorinated-aristeromycin analogues (2), which are active against RNA viruses such as Middle East respiratory syndrome coronavirus (MERS-CoV), severe acute respiratory syndrome coronavirus (SARS-CoV), Zika virus (ZIKV), and Chikungunya virus (CHIKV). However, these exhibit substantial cytotoxicity. As this cytotoxicity may be attributed to 5'-phosphorylation, we designed and synthesized one-carbon homologated 6'-fluorinated-aristeromycin analogues. This modification prevents 5'-phosphorlyation by cellular kinases, whereas the inhibitory activity towards S-adenosyl-l-homocysteine (SAH) hydrolase will be retained. The enantiomerically pure 6'-fluorinated-5'-homoaristeromycin analogues 3a-e were synthesized via the electrophilic fluorination of the silyl enol ether with Selectfluor, using a base-build up approach as the key steps. All synthesized compounds exhibited potent inhibitory activity towards SAH hydrolase, among which 6'-beta-fluoroadenosine analogue 3a was the most potent (IC<sub 50</sub  = 0.36 muM). Among the compounds tested, 6'-beta-fluoro-homoaristeromycin 3a showed potent antiviral activity (EC<sub 50</sub  = 0.12 muM) against the CHIKV, without noticeable cytotoxicity up to 250 muM. Only 3a displayed anti-CHIKV activity, whereas both3a and 3b inhibited SAH hydrolase with similar IC<sub 50</sub  values (0.36 and 0.37 muM, respectively), which suggested that 3a's antiviral activity did not merely depend on the inhibition of SAH hydrolase. This is further supported by the fact that the antiviral effect was specific for CHIKV and some other alphaviruses and none of the homologated analogues inhibited other RNA viruses, such as SARS-CoV, MERS-CoV, and ZIKV. The potent inhibition and high selectivity index make 6'-beta-fluoro-homoaristeromycin (3a) a promising new template for the development of antivirals against CHIKV, a serious re-emerging pathogen that has infected millions of people over the past 15 years.	Antiviral Agents/cs [Chemical Synthesis]; Antiviral Agents/ch [Chemistry]; *Antiviral Agents/pd [Pharmacology]; *Chikungunya virus/de [Drug Effects]; Crystallography, X-Ray; Dose-Response Relationship, Drug; Microbial Sensitivity Tests; Models, Molecular; Molecular Structure; Structure-Activity Relationship; Virus Replication/de [Drug Effects]; 0 (Antiviral Agents)	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medl&AN=31841728; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:31841728&id=10.1016%2Fj.ejmech.2019.111956&issn=0223-5234&isbn=&volume=187&issue=&spage=111956&pages=111956&date=2020&title=European+Journal+of+Medicinal+Chemistry&atitle=Identification+of+6%27-beta-fluoro-homoaristeromycin+as+a+potent+inhibitor+of+chikungunya+virus+replication.&aulast=Shin&pid=%3Cauthor%3EShin+YS%2CJarhad+DB%2CJang+MH%2CKovacikova+K%2CKim+G%2CYoon+JS%2CKim+HR%2CHyun+YE%2CTipnis+AS%2CChang+TS%2Cvan+Hemert+MJ%2CJeong+LS%3C%2Fauthor%3E&%3CAN%3E31841728%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-20	In the pipeline Derek Lowe's commentary on drug discovery and the pharma industry	NA	2020	Science	Let’s take inventory on the therapies that are being developed for the coronavirus epidemic. Here is a very thorough list of at Biocentury, and I should note that (like Stat and several other organizations) they’re making all their Covid-19 content free to all readers during this crisis. I’d like to zoom in today on the potential small-molecule therapies, since some of these have the most immediate prospects for use in the real world. The ones at the front of the line are repurposed drugs that are already approved for human use, for a lot of obvious reasons. The Biocentury list doesn’t cover these, but here’s an article at Nature Biotechnology that goes into detail. Clinical trials are a huge time sink – they sort of have to be, in most cases, if they’re going to be any good – and if you’ve already done all that stuff it’s a huge leg up, even if the drug itself is not exactly a perfect fit for the disease. So what do we have? The compound that is most advanced is probably remdesivir from Gilead, at right. This has been in development for a few years as an RNA virus therapy – it was originally developed for Ebola, and has been tried out against a whole list of single-strand RNA viruses. That includes the related coronaviruses SARS and MERS, so Covid-19 was an obvious fit. The compound is a prodrug – that phosphoramide gets cleaved off completely, leaving the active 5-OH compound GS-44-1524. It mechanism of action is to get incorporated into viral RNA, since it’s taken up by RNA polymerase and it largely seems to evade proofreading. This causes RNA termination trouble later on, since that alpha-nitrile C-nucleoside is not exactly what the virus is expecting in its genome at that point, and thus viral replication is inhibited.;	NA	NA			
2020-03-20	Induction of pro-inflammatory cytokines (IL-1 and IL-6) and lung inflammation by COVID-19: anti-inflammatory strategies	https://dx.doi.org/10.23812/CONTI-E.	2020	Journal of Biological Regulators & Homeostatic Agents	COVID-19 (coronavirus disease-19) involves humans as well as animals and may cause serious damage to the respiratory tract including the lung. This pathogenic virus has been identified in swabs performed on the throat and nose of patients who suffer from or are suspected of the disease. When COVID-19 infect the upper and lower respiratory tract it can cause mild or highly acute respiratory syndrome with consequent release of pro-inflammatory cytokines, including interleukin (IL)-1b and IL-6. The binding of COVID-19 to the Toll Like Receptor (TLR) causes the release of pro-IL-1b which is cleaved by caspase-1, followed by inflammasome activation and production of active mature IL-1b which is a mediator of lung inflammation, fever and fibrosis. Suppression of pro-inflammatory IL-1 family members and IL-6 have been shown to have a therapeutic effect in many inflammatory diseases, including viral infections. Cytokine IL-37 has the ability to suppress innate and acquired immune response and also has the capacity to inhibit inflammation by acting on IL-18Ra receptor. IL-37 performs its immunosuppressive activity by acting on mTOR and increasing the adenosine monophosphate (AMP) kinase. This cytokine inhibits class II histocompatibility complex (MHC) molecules and inflammation in inflammatory diseases by suppressing MyD88 and subsequently IL-1beta, IL-6, TNF and CCL2. The suppression of IL-1b by IL-37 in inflammatory state induced by COVID-19 can have a new therapeutic effect previously unknown. Another inhibitory cytokine is IL-38, the newest cytokine of the IL-1 family members, produced by several immune cells including B cells and macrophages. IL-38 is also a suppressor cytokine which inhibits IL-1b and other pro-inflammatory IL-family members. IL-38 is a potential therapeutic cytokine which inhibits inflammation in viral infections including that caused by COVID-19, providing a new relevant strategy.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32171193; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32171193&id=10.23812%2FCONTI-E.&issn=0393-974X&isbn=&volume=34&issue=2&spage=&pages=&date=2020&title=Journal+of+Biological+Regulators+%26+Homeostatic+Agents&atitle=Induction+of+pro-inflammatory+cytokines+%28IL-1+and+IL-6%29+and+lung+inflammation+by+COVID-19%3A+anti-inflammatory+strategies.&aulast=Conti&pid=%3Cauthor%3EConti+P%2CRonconi+G%2CCaraffa+A%2CGallenga+CE%2CRoss+R%2CFrydas+I%2CKritas+SK%3C%2Fauthor%3E&%3CAN%3E32171193%3C%2FAN%3E&%3CDT%3EEditorial%3C%2FDT%3E			
2020-03-20	Learning from the Past: Possible Urgent Prevention and Treatment Options for Severe Acute Respiratory Infections Caused by 2019-nCoV	https://dx.doi.org/10.1002/cbic.202000047	2020	Chembiochem	With the current trajectory of the 2019-nCoV outbreak unknown, public health and medicinal measures will both be needed to contain spreading of the virus and to optimize patient outcomes. Although little is known about the virus, an examination of the genome sequence shows strong homology with its better-studied cousin, SARS-CoV. The spike protein used for host cell infection shows key nonsynonymous mutations that might hamper the efficacy of previously developed therapeutics but remains a viable target for the development of biologics and macrocyclic peptides. Other key drug targets, including RNA-dependent RNA polymerase and coronavirus main proteinase (3CLpro), share a strikingly high ( 95 %) homology to SARS-CoV. Herein, we suggest four potential drug candidates (an ACE2-based peptide, remdesivir, 3CLpro-1 and a novel vinylsulfone protease inhibitor) that could be used to treat patients suffering with the 2019-nCoV. We also summarize previous efforts into drugging these targets and hope to help in the development of broad-spectrum anti-coronaviral agents for future epidemics.	Antiviral Agents/ch [Chemistry]; *Antiviral Agents/tu [Therapeutic Use]; Betacoronavirus/en [Enzymology]; Betacoronavirus/ge [Genetics]; *Betacoronavirus; Coronavirus Infections/dt [Drug Therapy]; *Coronavirus Infections/pc [Prevention & Control]; Coronavirus Infections/tm [Transmission]; Cysteine Endopeptidases/ch [Chemistry]; Cysteine Endopeptidases/ge [Genetics]; Cysteine Endopeptidases/me [Metabolism]; Drug Design; Humans; Pneumonia, Viral/dt [Drug Therapy]; *Pneumonia, Viral/pc [Prevention & Control]; Pneumonia, Viral/tm [Transmission]; RNA Replicase/ch [Chemistry]; RNA Replicase/ge [Genetics]; RNA Replicase/me [Metabolism]; 0 (Antiviral Agents); 0 (covid-19); EC 2-7-7-48 (RNA Replicase); EC 3-4-22 (3C-like proteinase, Coronavirus); EC 3-4-22 (Cysteine Endopeptidases); txid2697049 (severe acute respiratory syndrome coronavirus 2)	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=mesx&AN=32022370; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32022370&id=10.1002%2Fcbic.202000047&issn=1439-4227&isbn=&volume=21&issue=5&spage=730&pages=730-738&date=2020&title=Chembiochem&atitle=Learning+from+the+Past%3A+Possible+Urgent+Prevention+and+Treatment+Options+for+Severe+Acute+Respiratory+Infections+Caused+by+2019-nCoV.&aulast=Morse&pid=%3Cauthor%3EMorse+JS%2CLalonde+T%2CXu+S%2CLiu+WR%3C%2Fauthor%3E&%3CAN%3E32022370%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
